Doel-soort;LfMD;NrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Woordenschat (richtinggevend)
MD;K-;3.2.2;K-3.2.2;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen verschillende voedingsmiddelen.;;
MD;K-;3.2.3;K-3.2.3;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat mensen eten en drinken om te groeien en te bewegen.;;
MD;K-;3.2.4;K-3.2.4;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen aangeven dat je moet eten wanneer je honger hebt en drinken wanneer je dorst hebt.;;
G;4-;3.2.12;4-3.2.12;3.2.GL1.10;L1.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat mensen, dieren en planten voedsel nodig hebben om te kunnen leven en groeien.;;
G;4-;3.2.12;4-3.2.12;3.2.GL1.11;L1.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat voedsel energie geeft om te bewegen en te groeien.;;
G;4-;3.2.12;4-3.2.12;3.2.GL1.12;L1.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat voedsel dient om de lichaamstemperatuur op peil te houden.;;
G;4-;3.2.11;4-3.2.11;3.2.GL1.13;L1.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen verschillende voedingsmiddelen.;;
G;4-;3.2.11;4-3.2.11;3.2.GL1.14;L1.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen voedingsmiddelen indelen in gezond en minder gezond.;;
G;4-;3.2.11;4-3.2.11;3.2.GL2.7;L2.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat voedingsmiddelen uit planten en dieren komen.;;
G;4-;3.2.11;4-3.2.11;3.2.GL2.8;L2.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen voedingsmiddelen indelen volgens de structuur van de voedingsdriehoek.;;
G;4-;3.2.13;4-3.2.13;3.2.GL3.10;L3.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat planten hun voedsel in de bladeren maken met behulp van zonlicht.;;
G;;;;3.2.GL3.11;L3.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat schimmels hun energie uit organisch materiaal halen.;;
G;;;;3.2.GL3.12;L3.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen a.d.h.v. voorbeelden het verschil uitleggen tussen de groei van planten en schimmels op basis van hun energiebron.;Leg een boterham in een afgesloten doos, op een donkere plaats. Na enkele dagen verschijnt er schimmel. De schimmel groeit zonder zonlicht en haalt zijn energie uit het voedsel (organisch materiaal). Zet een plant op de vensterbank. De plant krijgt zonlicht en water. De plant gebruikt zonlicht als energiebron om te groeien.;
G;4-;3.2.11;4-3.2.11;3.2.GL4.15;L4.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;Begrippen;De leerlingen kennen de begrippen: de voedingsmiddelen, de bouwstof, de brandstof, de beschermende stof.;;
G;4-;3.2.12;4-3.2.12;3.2.GL4.16;L4.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen de functies van voedsel: bouwstof, brandstof, beschermende stof.;;
G;4-;3.2.12;4-3.2.12;3.2.GL4.17;L4.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen het belang van gevarieerde voeding toelichten in functie van bouwstof, brandstof en beschermende stof.;;
G;4-;3.2.13;4-3.2.13;3.2.GL4.18;L4.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat planten groeien wanneer ze zonlicht, water en warmte krijgen.;;
G;4-;3.2.13;4-3.2.13;3.2.GL4.19;L4.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat planten voedingsstoffen uit de bodem nodig hebben om te groeien.;;
G;4-;3.2.13;4-3.2.13;3.2.GL4.20;L4.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen onderzoeken dat planten groeien wanneer ze zonlicht, water en warmte krijgen.;;
MD;4-;3.2.11;4-3.2.11;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;Begrippen;De leerlingen kennen de volgende begrippen: de voedingsmiddelen, de bouwstof, de brandstof, de beschermende stof.;;
MD;4-;3.2.12;4-3.2.12;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen de functies van voedsel: bouwstof, brandstof, beschermende stof.;;
MD;4-;3.2.13;4-3.2.13;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen onderzoeken dat planten groeien wanneer ze zonlicht, water en warmte krijgen.;;
G;6-;3.2.17;6-3.2.17;3.2.GL5.12;L5.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;Begrippen;De leerlingen kennen de begrippen: de voedingsstoffen, de suiker, het eiwit, het vet, het water, het mineraal, de vitamine, de vezels.;;
G;6-;3.2.18;6-3.2.18;3.2.GL5.13;L5.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen de verschillende voedingsstoffen en hun functie: suikers, eiwitten, vetten, water, mineralen, vitaminen, vezels.;;
G;6-;3.2.18;6-3.2.18;3.2.GL5.14;L5.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat voedingsstoffen in het lichaam worden afgebroken en via het bloed worden opgenomen om te dienen als bouwstof, brandstof of beschermende stof.;;
G;6-;3.2.18;6-3.2.18;3.2.GL5.15;L5.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kunnen uitleggen a.d.h.v. voorbeelden hoe het lichaam energie gebruikt voor beweging, groei en warmte.;"Beweging: lopen, springen, fietsen…
Groei: groter worden (lengtegroei), sterkere spieren, wondjes die genezen.
Warmte: warm blijven bij winterwandeling, bij zwemmen in koud water, bij slapen, rillen bij kou.";
G;6-;3.2.17;6-3.2.17;3.2.GL6.18;L6.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;Begrippen;De leerlingen kennen de begrippen: de fotosynthese, de koolstofdioxide, het zuurstofgas.;;
G;6-;3.2.19;6-3.2.19;3.2.GL6.19;L6.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen het principe van fotosynthese.;;
G;6-;3.2.20;6-3.2.20;3.2.GL6.20;L6.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen de zon als primaire energiebron.;;
G;6-;3.2.21;6-3.2.21;3.2.GL6.21;L6.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat bijna elke voedselketen start onder invloed van de energie van de zon.;;
+;6-;3.2.19;6-3.2.19;3.2.+L6.22;L6.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerling weet dat fotosynthese bij de plant en ademhaling bij mens en dier tegengestelde processen zijn.;;
+;6-;3.2.21;6-3.2.21;3.2.+L6.23;L6.;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerling kan a.d.h.v. een voedselpiramide uitleggen dat energie telkens gedeeltelijk verloren gaat als warmte.;Bij elke stap wordt een deel van de energie gebruikt voor beweging, groei en warmte: daarom zijn er minder dieren bovenaan de voedselpiramide.;
MD;6-;3.2.17;6-3.2.17;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;Begrippen;"De leerlingen kennen de volgende begrippen:
• de fotosynthese, de koolstofdioxide, het zuurstofgas;
• de voedingsstoffen, de suiker, het eiwit, het vet, het water, het mineraal, de vitamine, de vezels.";;
MD;6-;3.2.18;6-3.2.18;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen de verschillende voedingsstoffen en hun functie: suikers, eiwitten, vetten, water, mineralen, vitaminen, vezels.;;
MD;6-;3.2.19;6-3.2.19;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen het principe van fotosynthese.;;de chloroplasten, de glucose, de koolstofdioxide, het zuurstofgas
MD;6-;3.2.20;6-3.2.20;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen kennen de zon als primaire energiebron.;;
MD;6-;3.2.21;6-3.2.21;3.2.MD;;Relatie tussen organismen en tussen organismen en omgevingsfactoren in een biotoop;Energiebronnen en voedingsstoffen;;De leerlingen weten dat bijna elke voedselketen start onder invloed van de energie van de zon.;;
P;K-;3.3.1;K-3.3.1;3.3.PF2.1;F2.;Menselijk lichaam;Fysieke functies van de mens;;De leerling verkent speels en begeleid lichaamsgebonden woordenschat.;Tijdens verzorgingsmoment raakt verzorger neus van de leerling aan en zegt daarbij hier is je neus. Lied 'hoofd en schouder' samen uitvoeren.;
P;K-;3.3.3;K-3.3.3;3.3.PF3.1;F3.;Menselijk lichaam;Fysieke functies van de mens;;De leerling kan op vraag gericht handelen (aanwijzen, bewegen, vastnemen) om te tonen dat hij begrippen zoals hoofd, ogen, neus, mond, oren, arm, been, handen en voeten begrijpt.;;
P;K-;3.3.3;K-3.3.3;3.3.PF3.2;F3.;Menselijk lichaam;Fysieke functies van de mens;;De leerling kan met ondersteuning taal koppelen aan de delen van zijn lichaam.;Via modeling, imitatie, herhaling en met ondersteunende communicatievormen;
G;;;;3.3.GJK.1;JK.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de armen, de benen, de handen, de vingers, de voeten, de tenen, de buik, de rug, de schouders.;;
G;K-;3.3.1;K-3.3.1;3.3.GJK.2;JK.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: het hoofd, de ogen, de oren, de neus, de mond, het haar.;;
G;K-;3.3.3;K-3.3.3;3.3.GJK.3;JK.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen deze lichaamsdelen op het eigen lichaam aanduiden en benoemen: de armen, de benen, de handen, de vingers, de voeten, de tenen, de buik, de rug, de schouders, het hoofd, de ogen, de oren, de neus, de mond, het haar.;;
G;K-;3.3.1;K-3.3.1;3.3.GK2.1;K2.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de tanden, de tong, proeven, de honger, de dorst, de maag.;;
G;K-;3.3.2;K-3.3.2;3.3.GK2.2;K2.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen lichaamsdelen en hun functie: de mond, de tanden, de tong, de maag.;;
G;K-;3.3.1;K-3.3.1;3.3.GK2.3;K2.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de huid, voelen.;;
G;K-;3.3.2;K-3.3.2;3.3.GK2.4;K2.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen het lichaamsdeel en haar functie: de huid.;;
G;K-;3.3.1;K-3.3.1;3.3.GK2.5;K2.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: zien, horen, ruiken.;;
G;K-;3.3.2;K-3.3.2;3.3.GK2.6;K2.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen lichaamsdelen en hun functie: de ogen, de oren, de neus.;;
G;K-;3.3.3;K-3.3.3;3.3.GK2.7;K2.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen deze lichaamsdelen op het eigen lichaam aanduiden en benoemen: de tanden, de tong, de maag, de huid.;;
G;K-;3.3.1;K-3.3.1;3.3.GK3.1;K3.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de spieren, bewegen, de botten, steunen.;;
G;K-;3.3.2;K-3.3.2;3.3.GK3.2;K3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen lichaamsdelen en hun functie: de spieren, de botten.;;
G;K-;3.3.1;K-3.3.1;3.3.GK3.3;K3.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de longen, ademen, het hart, de hartslag.;;
G;K-;3.3.2;K-3.3.2;3.3.GK3.4;K3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen lichaamsdelen en hun functie: de longen, het hart.;;
G;K-;3.3.3;K-3.3.3;3.3.GK3.5;K3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen deze lichaamsdelen op het eigen lichaam aanduiden en benoemen: de spieren, de botten, de longen, het hart.;;
MD;K-;3.3.1;K-3.3.1;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;Begrippen;"De leerlingen kennen de volgende begrippen:
• de spieren, de botten, de longen, het hart, de maag, de ogen, de oren, de neus, de mond, de huid;
• bewegen, steunen, ademen, de hartslag, de honger, de dorst;
• zien, horen, ruiken, proeven, voelen.";;
MD;K-;3.3.2;K-3.3.2;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen lichaamsdelen en hun functie: spieren, botten, longen, hart, maag, ogen, oren, neus, mond, huid.;;
MD;K-;3.3.3;K-3.3.3;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen deze lichaamsdelen op het eigen lichaam aanduiden en benoemen.;;
G;;;;3.3.GL1.1;L1.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen het begrip: de melktanden.;;
G;4-;3.3.2;4-3.3.2;3.3.GL1.2;L1.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens en de bijbehorende weefsels en organen met hun functie: de tanden.;;
G;4-;3.3.2;4-3.3.2;3.3.GL2.1;L2.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens en de bijbehorende weefsels en organen met hun functie: de tong.;;
G;4-;3.3.1;4-3.3.1;3.3.GL3.1;L3.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de beweging, de spieren, de pezen, het skelet, de gewrichten.;;
G;4-;3.3.2;4-3.3.2;3.3.GL3.2;L3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens en de bijbehorende weefsels en organen met hun functie: beweging.;;
G;4-;3.3.2;4-3.3.2;3.3.GL3.3;L3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens en de bijbehorende weefsels en organen met hun functie: steun (skelet).;;
G;4-;3.3.3;4-3.3.3;3.3.GL3.4;L3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de beweging op het eigen lichaam aanduiden en benoemen.;;
G;4-;3.3.3;4-3.3.3;3.3.GL3.5;L3.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de steun op het eigen lichaam aanduiden en benoemen.;;
G;4-;3.3.1;4-3.3.1;3.3.GL4.1;L4.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de spijsvertering, de slokdarm, de lever, de darmen, de anus.;;
G;4-;3.3.2;4-3.3.2;3.3.GL4.2;L4.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens en de bijbehorende weefsels en organen met hun functie: spijsvertering.;;
G;4-;3.3.3;4-3.3.3;3.3.GL4.3;L4.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de spijsvertering op het eigen lichaam aanduiden en benoemen.;;
MD;4-;3.3.1;4-3.3.1;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;Begrippen;"De leerlingen kennen de volgende begrippen:
• de spijsvertering, de slokdarm, de lever, de darmen, de anus;
• de beweging, de spieren, de pezen, het skelet, de gewrichten.";;
MD;4-;3.3.2;4-3.3.2;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens en de bijbehorende weefsels en organen met hun functie: spijsvertering, beweging, steun (skelet).;;
MD;4-;3.3.3;4-3.3.3;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen deze lichaamsdelen, weefsels en organen op het eigen lichaam aanduiden en benoemen.;;
G;6-;3.3.1;6-3.3.1;3.3.GL5.1;L5.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de waarneming, de zintuigen, de hersenen, de zenuwen.;;
G;6-;3.3.2;6-3.3.2;3.3.GL5.2;L5.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens, en de bijbehorende weefsels en organen met hun functie: waarneming.;;
G;6-;3.3.3;6-3.3.3;3.3.GL5.3;L5.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de waarneming schematisch weergeven.;;
G;6-;3.3.1;6-3.3.1;3.3.GL5.4;L5.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de ademhaling, de keel, de luchtpijp, de longen.;;
G;6-;3.3.2;6-3.3.2;3.3.GL5.5;L5.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens, en de bijbehorende weefsels en organen met hun functie: ademhaling.;;
G;6-;3.3.3;6-3.3.3;3.3.GL5.6;L5.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de ademhaling schematisch weergeven.;;
G;6-;3.3.1;6-3.3.1;3.3.GL6.1;L6.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de voortplanting, de teelbal, de zaadleider, de penis, het sperma, de eierstok, de eileider, de eicel, de baarmoeder, de vagina.;;
G;6-;3.3.2;6-3.3.2;3.3.GL6.2;L6.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens, en de bijbehorende weefsels en organen met hun functie: voortplanting.;;
G;6-;3.3.3;6-3.3.3;3.3.GL6.3;L6.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de voortplanting schematisch weergeven.;;
G;6-;3.3.1;6-3.3.1;3.3.GL6.4;L6.;Menselijk lichaam;Fysieke functies van de mens;Begrippen;De leerlingen kennen de begrippen: de bloedsomloop, de bloedvaten, de ader, de slagader, de haarvaten, zuurstofrijk, zuurstofarm.;;
G;6-;3.3.2;6-3.3.2;3.3.GL6.5;L6.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens, en de bijbehorende weefsels en organen met hun functie: bloedsomloop.;;
G;6-;3.3.3;6-3.3.3;3.3.GL6.6;L6.;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen de betrokken lichaamsdelen, weefsels en organen van de bloedsomloop schematisch weergeven.;;
MD;6-;3.3.1;6-3.3.1;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;Begrippen;"De leerlingen kennen de volgende begrippen:
• de waarneming, de zintuigen, de hersenen, de zenuwen;
• de voortplanting, de teelbal, de zaadleider, de penis, het sperma, de eierstok, de eileider, de eicel, de baarmoeder, de vagina;
• de ademhaling, de keel, de luchtpijp, de longen;
• de bloedsomloop, de bloedvaten, de ader, de slagader, de haarvaten, zuurstofrijk, zuurstofarm.";;
MD;6-;3.3.2;6-3.3.2;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kennen fysieke functies van de mens, en de bijbehorende weefsels en organen met hun functie: waarneming, voortplanting, ademhaling, bloedsomloop.;;
MD;6-;3.3.3;6-3.3.3;3.3.MD;;Menselijk lichaam;Fysieke functies van de mens;;De leerlingen kunnen deze lichaamsdelen, weefsels en organen schematisch weergeven.;;
P;K-;3.4.1;K-3.4.1;3.4.PF2.1;F2.;Materie;Eigenschappen van materie;;De leerling reageert op de zintuiglijke verkenning van materialen.;Steen, stof, hout vasthouden of wegduwen.;
P;K-;3.4.1;K-3.4.1;3.4.PF3.1;F3.;Materie;Eigenschappen van materie;;De leerling kan met ondersteuning taal koppelen aan materialen zoals steen, stof, hout, papier en zijn tactiele ervaring zoals glad, hard, zacht.;;
P;K-;3.4.1;K-3.4.1;3.4.PF3.2;F3.;Materie;Eigenschappen van materie;;De leerling legt met ondersteuning verbanden tussen verschillende vormen van materialen die tot dezelfde categorie (papier, glas, hout, stof) behoren.;Alle stenen bij elkaar, kranten en tekenpapier behoren tot papier.;
G;K-;3.4.1;K-3.4.1;3.4.GJK.1;JK.;Materie;Eigenschappen van materie;;De leerlingen herkennen veelvoorkomende vormen van materialen in hun omgeving.;;"het hout, de steen, het zand
het papier, de stof, het glas"
G;K-;3.4.1;K-3.4.1;3.4.GJK.2;JK.;Materie;Eigenschappen van materie;;De leerlingen kunnen eigenschappen van materialen benoemen op basis van zintuiglijke waarneming.;"Voelen aan verschillende vormen van materialen en benoemen de eigenschappen die ze voelen.
Houden verschillende vormen van materialen vast en benoemen de eigenschappen die ze voelen.";"hard, zacht, ruw, glad
zwaar, licht"
G;K-;3.4.1;K-3.4.1;3.4.GK2.1;K2.;Materie;Eigenschappen van materie;;De leerlingen kennen veelvoorkomende vormen van materialen in hun omgeving.;;"het hout, de steen, het zand
het papier, de stof, het glas"
G;K-;3.4.1;K-3.4.1;3.4.GK2.2;K2.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen kiezen in functie van het gebruiksdoel.;Bewust kiezen voor blokken om een toren te bouwen.;
G;K-;3.4.1;K-3.4.1;3.4.GK2.3;K2.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen sorteren op basis van een waarneembare eigenschap.;Voorwerpen die licht zijn, voorwerpen die zwaar zijn.;
G;K-;3.4.1;K-3.4.1;3.4.GK3.1;K3.;Materie;Eigenschappen van materie;;De leerlingen kunnen van gekende voorwerpen benoemen uit welke materialen of materie ze gemaakt zijn.;Zeggen dat een pot bestaat uit glas en een plastic deksel.;
G;K-;3.4.1;K-3.4.1;3.4.GK3.2;K3.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen sorteren op basis van waarneembare eigenschappen.;Materialen sorteren die tegelijk hard en zwaar zijn.;
MD;K-;3.4.1;K-3.4.1;3.4.MD;;Materie;Eigenschappen van materie;;De leerlingen kunnen materie sorteren op basis van waarneembare eigenschappen.;;"• het hout, de steen, het zand
• het papier, de stof, het glas"
G;4-;3.4.2;4-3.4.2;3.4.GL1.1;L1.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen onderzoeken en vergelijken op basis van hun eigenschappen: de hardheid.;Met een hamer en nagel op een oppervlak van verschillende voorwerpen kloppen. Daarna de inslag onderzoeken en vergelijken.;
G;4-;3.4.2;4-3.4.2;3.4.GL1.2;L1.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen onderzoeken en vergelijken op basis van hun eigenschappen: de breekbaarheid.;Onderzoeken hoe materialen reageren op trek- en drukkrachten door materialen te buigen, uit te rekken of te belasten (bv. een latje tussen twee banken met een gewicht eraan) en beschrijven a.d.h.v. begrippen zoals elasticiteit, plasticiteit, breekbaarheid en sterkte.;materie
G;4-;3.4.2;4-3.4.2;3.4.GL2.1;L2.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen onderzoeken en vergelijken op basis van hun eigenschappen: de waterdichtheid.;Hoe zorgen we ervoor dat onze beer niet nat wordt als we hem meenemen op de fiets? De leerlingen onderzoeken verschillende materialen (bv. karton, plastic, tegel, steen) op hun waterdoorlaatbaarheid. Ze vergelijken materialen door eenzelfde hoeveelheid water op elk materiaal aan te brengen en na te gaan hoeveel water wordt doorgelaten of opgenomen na een vast tijdstip.;materie
G;;;;3.4.GL3.1;L3.;Materie;Eigenschappen van materie;Begrippen;De leerlingen kennen de begrippen: vaste stof, vloeistoffen en gas.;;materie
G;;;;3.4.GL3.2;L3.;Materie;Eigenschappen van materie;;De leerlingen kunnen voorbeelden geven van vaste stoffen, vloeistoffen en gassen.;;"vloeistoffen: water, melk, honing, ketchup…
vaste stoffen: hout, steen, plastic, wol, spons, zand, bloem, suiker...
gassen: lucht, parfumgassen, aardgas..."
G;4-;3.4.2;4-3.4.2;3.4.GL3.3;L3.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen onderzoeken en vergelijken op basis van hun eigenschappen: de thermische geleidbaarheid.;"Eigen temperatuur behouden door jas (welke vulling?).
Metalen voorwerp vastnemen (voelt koud aan) vs. een houten voorwerp vastnemen (voelt warmer aan).";
G;4-;3.4.1;4-3.4.1;3.4.GL4.1;L4.;Materie;Eigenschappen van materie;Begrippen;De leerlingen kennen de begrippen: de materie, natuurlijk, synthetisch.;;"• de grondstof, het materiaal
• de klei, het leer
• de nylon, de kunststof"
G;4-;3.4.1;4-3.4.1;3.4.GL4.2;L4.;Materie;Eigenschappen van materie;Begrippen;De leerlingen kennen de begrippen: omkeerbare reactie, niet-omkeerbare reactie.;"Omkeerbare verschijnselen: zout lost op in water, zout kan terug van het water gescheiden worden door het water te laten verdampen. Water dat verdampt is in de klas kan terug waterdruppels vormen wanneer het op de koude ramen terechtkomt. Smelten van een klontje boter in de pan.
Niet-omkeerbare verschijnselen: een kaars die opbrandt kan niet terug worden omgezet in een kaars, roesten van ijzeren ketting, verbranden van boter in de pan.";
G;4-;3.4.2;4-3.4.2;3.4.GL4.3;L4.;Materie;Eigenschappen van materie;;De leerlingen kunnen materialen onderzoeken en vergelijken op basis van hun eigenschappen: de oplosbaarheid.;Oplosbaarheid van zout, suiker, olie in water;
MD;4-;3.4.1;4-3.4.1;3.4.MD;;Eigenschappen van materie;Eigenschappen van materie;Begrippen;"De leerlingen kennen de volgende begrippen:
• de materie, natuurlijk, synthetisch;
• omkeerbare reactie, niet-omkeerbare reactie.";;"• de grondstof, het materiaal
• de klei, het leer
• de nylon, de kunststof"
MD;4-;3.4.2;4-3.4.2;3.4.MD;;Eigenschappen van materie;Eigenschappen van materie;;De leerlingen kunnen materie onderzoeken en vergelijken op basis van hun eigenschappen: de hardheid, de breekbaarheid, de waterdichtheid, de thermische geleidbaarheid, de oplosbaarheid.;;
